cust_id;model1;model2;boughtItemsTotal;itemOneTotal;itemTwoTotal;itemThreeTotal;Visits2014;itemOneTotal2014;itemTwoTotal2014;itemThreeTotal2014;Visits2013;itemOneTotal2013;itemTwoTotal2013;itemThreeTotal2013;boughtItem_03;boughtItem_02;boughtItem_01;date_lastVisit;daysSinceVisit;boughtItem;numVisitsL1M;numVisitsL3M;numVisitsL6M;numVisits_trendL3M;fractionItemOneL1M;fractionItemOneTwoThreeL1M;fractionItemOneL3M;fractionItemOneTwoThreeL3M;fractionItemOneL6M;fractionItemOneTwoThreeL6M;numItemOne_trendL3M
2057;4;84;41;21;2;5;1;1;0;0;9;2;0;1;0;1;str;140720;27;0;1;2;2;0;0;0;0.5;0.5;0.5;0.5;1
2058;5;148;77;21;7;6;8;3;0;1;9;2;1;1;1;3;1;140720;27;3;1;5;8;1.666666667;1;1;0.4;0.6;0.375;0.5;1.066666667
2059;8;84;37;15;6;5;11;3;2;3;11;4;3;1;3;2;3;140726;21;3;1;4;9;0.8;0;1;0.25;1;0.222222222;0.777777778;1.125
2060;4;149;70;10;9;9;14;0;6;1;21;4;2;4;7;0;2;140726;21;5;1;5;11;0.833333333;0;1;0;0.2;0;0.545454545;0
2061;8;81;30;10;2;4;10;4;1;1;15;4;1;3;1;1;4;140726;21;0;1;4;8;1;0;0;0.5;0.75;0.375;0.625;1.333333333
2062;7;114;73;20;11;10;8;1;2;1;18;3;5;3;0;2;2;140802;14;0;2;6;7;6;0;1;0.166666667;0.666666667;0.142857143;0.571428571;1.166666667
2063;24;32;41;9;6;8;6;1;2;1;15;2;3;3;3;1;str;140729;18;2;1;4;7;1.333333333;0;0;0.25;0.5;0.142857143;0.571428571;1.75
2064;1;466;55;6;8;9;9;0;1;3;17;0;0;4;0;6;3;140802;14;4;2;5;6;5;0;0.5;0;0.2;0;0.333333333;0
2065;19;93;29;11;8;1;5;2;1;0;7;2;2;0;2;d;1;140806;10;0;2;5;6;5;0.5;0.5;0.4;0.6;0.333333333;0.5;1.2
2066;3;221;38;9;3;6;12;5;1;2;10;1;1;1;3;0;6;140809;7;6;2;6;10;1.5;0;0;0.333333333;0.666666667;0.4;0.7;0.833333333
2067;3;171;60;18;9;3;16;4;1;2;13;3;2;1;4;1;3;140809;7;0;3;8;12;2;0.333333333;0.666666667;0.25;0.375;0.333333333;0.583333333;0.75
2068;13;55;72;17;13;5;8;1;4;1;7;3;1;0;d;1;6;140726;21;1;1;3;7;0.75;0;0;0.333333333;0.333333333;0.142857143;0.714285714;2.333333333
2069;11;90;35;9;3;5;3;1;0;1;15;2;1;2;1;3;4;140802;14;0;2;3;3;0;0;0.5;0.333333333;0.666666667;0.333333333;0.666666667;1
2070;1;456;30;7;4;5;9;0;2;2;11;2;0;1;2;0;0;140802;14;0;2;5;9;1.25;0;0;0;0.4;0;0.444444444;0
2071;3;156;28;5;7;5;5;0;2;0;14;1;4;3;0;2;2;140804;12;0;2;5;5;0;0;1;0;0.4;0;0.4;0
2072;62;17;45;9;10;6;10;5;1;2;14;1;4;3;1;1;1;140719;28;1;1;3;7;0.75;1;1;1;1;0.714285714;0.857142857;1.4
2073;7;112;21;7;6;2;8;2;5;0;13;5;1;2;2;2;1;140802;14;0;1;5;8;1.666666667;1;1;0.2;1;0.25;0.875;0.8
2074;5;140;67;16;14;5;6;1;1;2;0;0;0;0;3;3;5;140729;18;3;2;6;8;3;0;0.5;0.166666667;0.666666667;0.125;0.5;1.333333333
2075;4;145;36;15;2;1;12;4;1;1;12;5;1;0;2;1;1;140722;25;4;1;5;9;1.25;1;1;0.4;0.6;0.333333333;0.555555556;1.2
2076;0;825;37;2;5;5;10;1;2;2;9;0;0;1;4;0;6;140802;14;0;2;6;10;1.5;0;0;0.166666667;0.333333333;0.1;0.5;1.666666667
2077;1;404;45;10;8;8;6;0;1;1;15;3;4;4;5;5;5;140804;12;5;2;5;6;5;0;0;0;0.2;0;0.333333333;0
2078;9;79;51;9;9;8;9;5;1;2;2;0;0;0;3;1;1;140804;12;2;2;6;10;1.5;1;1;0.5;0.833333333;0.5;0.8;1
2079;1;491;49;11;8;4;14;4;3;3;5;0;1;0;1;3;2;140802;14;0;2;7;13;1.166666667;0;1;0.428571429;0.857142857;0.307692308;0.769230769;1.392857143
2080;3;115;46;10;8;5;9;4;1;1;14;2;3;2;1;1;3;140726;21;d;1;4;4;0;0;1;0.5;0.75;0.5;0.75;1
2081;2;214;54;7;6;7;11;2;1;0;29;4;2;4;0;2;7;140802;14;d;2;4;8;1;0;0.5;0.25;0.5;0.25;0.375;1
2082;3;153;50;12;11;5;11;4;3;1;10;4;1;0;1;2;4;140802;14;6;2;6;9;2;0;0.5;0.166666667;0.833333333;0.222222222;0.666666667;0.75
2083;9;57;58;15;12;3;14;4;1;0;24;7;4;1;1;d;0;140830;7;d;1;5;10;1;0;0;0.2;0.2;0.2;0.3;1
2084;16;62;41;11;5;3;8;0;1;1;6;2;0;0;2;4;d;140823;14;0;1;4;6;2;0;0;0;0.5;0;0.333333333;0
2085;5;144;54;12;12;7;9;2;0;2;16;3;5;0;1;5;6;140823;14;3;1;3;7;0.75;0;0;0.333333333;0.333333333;0.285714286;0.571428571;1.166666667
2086;29;37;30;11;8;1;6;2;1;0;7;2;2;0;d;1;0;140816;21;2;1;5;7;2.5;0;0;0.2;0.4;0.285714286;0.428571429;0.7
2087;17;41;36;6;8;8;14;3;2;3;12;1;3;3;2;1;4;140820;17;1;1;6;10;1.5;0;0;0.333333333;0.5;0.2;0.5;1.666666667
2088;5;118;62;8;7;11;17;1;3;2;17;2;0;6;6;2;3;140823;14;0;2;6;12;1;0;1;0;0.333333333;0.083333333;0.333333333;0
2089;1;560;64;11;9;9;14;2;0;3;17;0;3;4;5;3;0;140830;7;0;3;5;12;0.714285714;0;0.333333333;0.2;0.4;0.166666667;0.416666667;1.2
2090;1;629;27;4;4;3;13;0;2;1;8;2;2;1;2;0;6;140826;11;0;2;7;13;1.166666667;0;0;0;0.285714286;0;0.230769231;0
2091;4;230;60;13;9;8;8;2;0;1;19;4;2;4;5;1;0;140820;17;5;1;6;8;3;0;0;0.166666667;0.333333333;0.25;0.375;0.666666667
2092;0;982;90;11;13;8;8;0;1;0;14;1;1;2;0;2;0;140823;14;0;1;4;5;4;0;0;0;0.25;0;0.2;0
2093;13;65;62;12;6;11;9;2;0;2;13;3;1;3;1;3;0;140719;49;4;0;4;4;0;0;0;0.25;0.5;0.25;0.5;1
2094;1;611;59;6;12;9;10;1;1;1;19;1;2;3;1;6;4;140823;14;6;1;5;10;1;0;0;0.2;0.2;0.1;0.3;2
2095;9;71;14;2;2;3;13;2;2;3;1;0;0;0;0;1;5;140826;11;2;2;4;8;1;0.5;0.5;0.25;0.5;0.125;0.5;2
2096;17;54;13;2;4;3;7;2;3;1;6;0;1;2;3;0;2;140809;28;3;1;5;7;2.5;0;1;0.4;0.8;0.285714286;0.857142857;1.4
2097;0;751;17;2;2;1;5;1;1;1;6;1;0;0;0;0;3;140815;22;0;1;3;3;0;0;1;0;0.333333333;0;0.333333333;0
2098;1;314;30;3;3;2;12;1;1;0;16;2;2;2;5;1;0;140829;8;0;2;5;10;1;0.5;0.5;0.2;0.4;0.1;0.2;2
2099;1;999;25;2;6;1;13;1;2;0;7;0;3;0;2;0;1;140825;12;d;2;4;9;0.8;0.5;0.5;0.25;0.5;0.111111111;0.333333333;2.25
2100;7;87;9;4;1;0;9;4;1;0;0;0;0;0;1;6;1;140813;24;0;1;4;8;1;1;1;0.5;0.5;0.375;0.5;1.333333333
2101;1;829;19;2;1;2;17;2;1;2;2;0;0;0;4;1;0;140826;11;5;2;7;13;1.166666667;0.5;0.5;0.142857143;0.285714286;0.076923077;0.230769231;1.857142857
2102;2;164;9;1;1;4;8;1;1;4;1;0;0;0;1;0;3;140829;8;4;2;6;8;3;0;0.5;0.166666667;0.666666667;0.125;0.75;1.333333333
2103;3;208;23;3;5;2;11;2;4;2;8;1;1;0;3;7;1;140821;16;6;2;4;8;1;0.5;0.5;0.5;0.75;0.25;0.75;2
2104;58;16;9;4;0;1;6;4;0;1;3;0;0;0;1;1;3;140826;11;1;1;5;7;2.5;0;1;0.6;0.8;0.571428571;0.714285714;1.05
2105;1;801;17;4;2;0;10;2;2;0;7;2;0;0;6;4;str;140817;20;0;1;7;11;1.75;0;0;0.285714286;0.285714286;0.181818182;0.363636364;1.571428571
2106;0;920;15;3;2;3;13;3;1;3;0;0;0;0;1;0;1;140825;12;0;1;3;9;0.5;1;1;0.666666667;0.666666667;0.333333333;0.777777778;2
2107;6;84;19;3;3;9;12;2;1;7;7;1;2;2;1;3;3;140820;17;3;1;7;12;1.4;0;1;0.142857143;0.714285714;0.166666667;0.583333333;0.857142857
2108;0;843;14;4;0;2;8;1;0;2;6;3;0;0;0;4;1;140822;15;0;2;4;8;1;0.5;0.5;0.25;0.5;0.125;0.375;2
2109;3;236;8;4;0;1;8;4;0;1;0;0;0;0;0;3;str;140811;26;0;1;5;7;2.5;0;0;0.2;0.4;0.285714286;0.428571429;0.7
2110;1;438;6;2;3;0;6;2;3;0;0;0;0;0;d;2;2;140803;34;5;0;3;7;0.75;0;0;0;0.666666667;0.285714286;0.714285714;0
2111;7;83;15;4;4;2;7;3;0;2;8;1;4;0;5;1;1;140823;14;6;2;7;7;0;1;1;0.428571429;0.714285714;0.428571429;0.714285714;1
2112;2;220;10;2;3;0;10;2;3;0;0;0;0;0;2;d;5;140820;17;d;1;5;9;1.25;0;0;0;0.4;0.222222222;0.555555556;0
2113;9;85;19;4;4;0;8;1;2;0;11;3;2;0;2;1;0;140816;21;0;1;4;8;1;0;0;0.25;0.5;0.125;0.375;2
2114;3;241;40;4;11;2;15;2;6;0;16;2;4;1;1;2;2;140817;20;0;1;5;11;0.833333333;0;1;0.4;1;0.181818182;0.636363636;2.2
2115;7;134;22;4;5;1;9;3;1;0;9;1;4;1;1;0;d;140816;21;0;1;4;10;0.666666667;0;0;0.25;0.25;0.3;0.4;0.833333333
2116;34;27;25;4;3;1;11;2;1;0;14;2;2;1;1;4;4;140826;11;1;1;4;10;0.666666667;0;0;0.25;0.25;0.2;0.3;1.25
2117;8;104;20;4;3;2;7;2;1;0;13;2;2;2;d;4;5;140826;11;0;2;4;6;2;0;0;0.25;0.25;0.333333333;0.5;0.75
2118;8;111;28;9;4;4;12;4;2;2;8;2;2;0;5;1;2;140815;22;3;2;5;10;1;0.5;1;0.2;0.8;0.3;0.7;0.666666667
2119;1;746;28;5;4;1;7;2;1;0;10;2;1;1;2;str;1;140824;13;0;2;4;6;2;0.5;0.5;0.25;0.5;0.333333333;0.5;0.75
2120;2;327;15;3;3;2;8;2;1;2;7;1;2;0;1;0;5;140826;11;0;2;5;9;1.25;0;0;0.2;0.6;0.222222222;0.555555556;0.9
2121;1;526;38;9;3;5;8;3;0;0;2;0;0;1;1;5;0;140816;21;5;1;4;9;0.8;0;0;0.25;0.25;0.333333333;0.333333333;0.75
2122;24;28;16;5;4;1;7;3;3;1;5;1;0;0;1;3;2;140816;21;2;1;4;6;2;0;1;0.25;1;0.166666667;0.833333333;1.5
2123;3;265;12;4;2;0;7;0;2;0;5;4;0;0;0;0;0;140826;11;4;2;3;5;1.5;0;0;0;0;0;0.2;0
2124;0;982;49;5;6;4;7;1;3;0;18;1;3;0;2;5;2;140820;17;6;1;4;7;1.333333333;0;1;0;0.5;0.142857143;0.571428571;0
2125;1;746;64;4;9;11;13;1;5;1;10;0;1;4;1;3;2;140829;8;0;1;5;10;1;0;1;0.2;0.6;0.1;0.5;2
2126;5;162;15;5;3;1;8;2;2;0;7;3;1;1;2;0;1;140829;8;7;1;3;6;1;1;1;0.333333333;0.666666667;0.166666667;0.5;2
2127;17;49;18;5;3;1;9;3;3;1;6;2;0;0;1;1;1;140813;24;1;1;4;8;1;1;1;0.75;1;0.375;0.875;2
2128;2;340;20;3;1;3;12;2;1;1;8;1;0;2;1;0;3;140826;11;d;1;4;8;1;0;1;0.25;0.5;0.125;0.25;2
2129;0;999;69;1;8;9;12;0;0;3;19;0;4;1;4;6;0;140823;14;0;1;5;9;1.25;0;0;0;0.2;0;0.222222222;0
2130;41;23;37;5;4;5;16;3;1;3;17;2;2;1;0;1;2;140816;21;d;1;6;13;0.857142857;0;1;0.5;0.666666667;0.230769231;0.538461538;2.166666667
2131;1;999;36;7;4;1;14;4;0;0;18;3;3;0;1;0;4;140819;18;5;1;5;10;1;0;0;0.4;0.4;0.3;0.3;1.333333333
2132;3;131;22;3;5;2;3;0;1;0;14;2;4;2;2;0;7;140712;56;0;0;3;4;3;0;0;0;0.333333333;0;0.25;0
2133;8;76;17;4;6;1;9;2;4;0;8;2;2;1;2;5;5;140827;10;2;2;4;4;0;0;0;0;0.25;0;0.25;0
2134;0;999;29;5;4;5;10;1;1;2;14;2;2;2;0;2;3;140828;9;3;2;4;10;0.666666667;0;1;0;0.5;0.1;0.4;0
2135;0;999;87;5;6;9;16;0;1;4;27;2;3;2;3;3;0;140827;10;0;2;6;13;0.857142857;0;0.5;0;0.666666667;0;0.384615385;0
2136;0;842;34;5;7;2;9;1;2;1;3;0;0;0;0;6;2;140819;18;0;1;4;10;0.666666667;0;1;0;0.25;0.1;0.4;0
2137;4;208;26;6;3;0;13;3;2;0;13;3;1;0;0;2;1;140829;8;4;1;5;8;1.666666667;1;1;0.2;0.6;0.125;0.375;1.6
2138;4;138;41;14;5;6;9;2;1;1;15;6;3;2;0;0;1;140819;18;0;2;6;9;2;0.5;0.5;0.166666667;0.5;0.111111111;0.333333333;1.5
2139;18;38;28;7;3;6;7;4;0;1;5;0;2;0;7;1;3;140819;18;1;1;2;4;1;0;1;0.5;1;0.25;0.5;2
2140;10;69;37;9;7;5;17;5;5;1;14;4;0;2;1;5;1;140813;24;6;1;7;13;1.166666667;1;1;0.571428571;0.571428571;0.307692308;0.692307692;1.857142857
2141;6;192;23;9;7;1;13;4;5;1;10;5;2;0;4;2;2;140816;21;0;1;5;9;1.25;0;1;0;0.6;0.222222222;0.666666667;0
2142;9;77;34;8;4;4;13;3;2;2;9;1;2;0;1;3;1;140823;14;d;2;7;14;1;0.5;1;0.285714286;0.571428571;0.214285714;0.5;1.333333333
2143;2;380;47;3;10;8;15;2;3;3;16;0;3;3;6;2;4;140823;14;2;1;7;11;1.75;0;0;0.142857143;0.428571429;0.090909091;0.454545455;1.571428571
2144;3;173;58;4;9;4;16;0;4;2;25;3;5;1;2;4;2;140827;10;5;2;5;11;0.833333333;0;0.5;0;0.4;0;0.454545455;0
2145;0;999;35;8;6;2;11;3;3;1;9;1;0;0;3;1;7;140821;16;0;2;6;10;1.5;0.5;0.5;0.333333333;0.833333333;0.3;0.7;1.111111111
2146;4;177;16;6;1;1;8;2;0;1;8;4;1;0;4;6;3;140826;11;0;1;5;9;1.25;0;1;0.2;0.4;0.222222222;0.333333333;0.9
2147;38;28;20;9;4;0;7;4;1;0;3;0;0;0;1;1;5;140820;17;3;1;3;5;1.5;0;0;0.666666667;0.666666667;0.6;0.8;1.111111111
2148;1;416;44;8;7;4;15;2;2;1;11;2;0;0;4;5;2;140816;21;4;1;5;11;0.833333333;0;1;0;0.2;0.090909091;0.272727273;0
2149;9;76;27;4;7;3;10;1;3;1;17;3;4;2;1;d;d;140826;11;0;1;6;10;1.5;0;0;0.166666667;0.333333333;0.1;0.5;1.666666667
2150;1;455;78;15;3;4;12;3;0;1;13;0;1;0;4;str;str;140831;6;0;2;6;11;1.2;0;0;0;0.166666667;0;0.090909091;0
2151;19;44;32;10;7;1;9;2;1;0;12;3;3;0;1;2;4;140820;17;1;1;6;9;2;0;0;0.333333333;0.5;0.222222222;0.333333333;1.5
2152;17;51;31;14;6;1;6;1;3;0;2;1;1;0;2;2;1;140823;14;2;1;5;6;5;1;1;0.2;0.8;0.166666667;0.666666667;1.2
2153;2;284;74;17;9;12;12;3;0;1;18;4;2;4;4;3;4;140823;14;0;1;7;12;1.4;0;0;0.428571429;0.571428571;0.25;0.333333333;1.714285714
2154;35;36;35;12;10;1;9;3;2;0;13;4;3;1;2;0;str;140820;17;0;1;4;10;0.666666667;0;0;0.25;0.5;0.3;0.5;0.833333333
2155;7;82;58;24;10;6;10;3;3;2;10;1;1;2;2;2;1;140829;8;4;1;6;11;1.2;1;1;0.333333333;0.833333333;0.272727273;0.727272727;1.222222222
2156;0;999;101;24;15;7;4;0;1;0;11;0;1;2;4;0;2;140825;12;6;2;5;5;0;0;0.5;0;0.2;0;0.2;0
2157;2;250;42;9;7;8;7;1;3;1;15;2;3;3;1;str;2;140816;21;0;1;4;8;1;0;1;0.25;0.75;0.125;0.625;2
2158;5;90;44;19;5;3;9;1;2;0;7;3;1;2;0;0;0;140823;14;5;1;5;9;1.25;0;0;0.2;0.2;0.111111111;0.333333333;1.8
2159;11;45;47;15;10;3;9;4;1;1;16;5;5;1;1;4;0;140820;17;0;1;5;9;1.25;0;0;0.4;0.4;0.444444444;0.666666667;0.9
2160;0;999;139;11;22;27;15;0;3;5;16;0;2;3;0;4;3;140816;21;3;1;5;11;0.833333333;0;1;0;0.4;0;0.545454545;0
2161;19;34;19;5;2;4;8;4;0;2;7;1;1;1;1;0;3;140826;12;0;1;4;8;1;0;1;0.5;0.75;0.5;0.75;1
2162;43;18;46;10;2;6;8;4;0;2;18;2;1;2;6;3;1;140814;24;1;1;3;8;0.6;1;1;0.333333333;0.666666667;0.5;0.75;0.666666667
2163;6;160;34;6;3;5;14;2;2;2;14;3;0;3;1;3;6;140830;8;3;3;9;14;1.8;0.333333333;0.666666667;0.222222222;0.444444444;0.142857143;0.428571429;1.555555556
2164;1;546;33;1;6;1;12;0;3;0;14;0;2;1;d;d;4;140827;11;0;2;5;12;0.714285714;0;0;0;0.2;0;0.25;0
2165;5;202;22;2;3;4;11;1;1;2;11;1;2;2;2;4;4;140826;12;2;2;5;11;0.833333333;0;0;0.2;0.4;0.090909091;0.363636364;2.2
2166;3;242;41;11;3;4;14;4;0;1;3;0;0;0;d;5;4;140827;11;6;2;5;10;1;0;0;0;0;0.3;0.3;0
2167;14;83;20;7;5;0;10;5;3;0;6;2;1;0;2;4;str;140718;51;0;0;3;7;0.75;0;0;0;0.333333333;0.142857143;0.571428571;0
2168;2;289;74;8;12;12;12;2;0;2;18;1;2;2;0;0;1;140806;32;0;0;4;10;0.666666667;0;0;0.25;0.25;0.2;0.3;1.25
2169;17;35;25;3;8;3;11;2;4;2;14;1;4;1;6;2;3;140829;9;3;1;5;8;1.666666667;0;1;0;0.4;0;0.5;0
2170;4;226;24;2;6;4;11;1;4;0;12;1;2;4;2;0;0;140830;8;2;2;6;10;1.5;0;0;0.166666667;0.333333333;0.1;0.5;1.666666667
2171;16;53;27;1;5;3;9;0;0;1;18;1;5;2;6;0;3;140826;12;1;2;4;9;0.8;0;0.5;0;0.25;0;0.111111111;0
2172;2;339;25;5;5;1;14;1;3;1;10;3;2;0;4;str;7;140829;9;4;2;5;11;0.833333333;0;0;0.2;0.2;0.090909091;0.363636364;2.2
2173;31;36;21;4;5;3;8;3;3;0;13;1;2;3;2;d;str;140801;37;6;0;4;9;0.8;0;0;0;0.5;0.333333333;0.666666667;0
2174;17;49;17;4;2;0;8;3;1;0;9;1;1;0;1;2;0;140826;12;5;2;6;8;3;0;0.5;0.333333333;0.5;0.375;0.5;0.888888889
2175;2;385;55;5;4;4;10;2;1;1;15;3;0;1;5;1;4;140823;15;0;1;5;9;1.25;0;0;0.2;0.4;0.222222222;0.444444444;0.9
2176;0;999;86;2;3;10;12;0;0;1;18;0;0;2;0;8;8;140825;13;0;1;4;7;1.333333333;0;0;0;0;0;0;0
2177;2;449;28;5;4;2;14;1;2;1;14;4;2;1;0;2;3;140823;15;0;2;4;11;0.571428571;0;1;0;0.5;0;0.272727273;0
2178;0;999;90;9;8;11;14;0;0;1;21;1;0;3;6;0;8;140807;31;0;0;5;11;0.833333333;0;0;0;0;0;0.090909091;0
2179;0;999;43;1;5;6;13;1;0;0;15;0;3;3;0;4;0;140805;33;0;0;4;11;0.571428571;0;0;0;0;0.090909091;0.090909091;0
2180;1;831;19;2;2;3;13;1;2;2;6;1;0;1;6;0;0;140826;12;0;1;4;9;0.8;0;0;0;0.25;0;0.444444444;0
2181;3;216;24;5;3;2;9;5;2;0;9;0;0;1;1;2;d;140831;7;3;2;5;9;1.25;0;0.5;0.4;0.6;0.555555556;0.777777778;0.72
2182;0;999;70;6;8;8;15;3;1;1;18;1;3;2;1;0;6;140827;11;6;2;6;11;1.2;0;0;0.166666667;0.166666667;0.181818182;0.272727273;0.916666667
2183;8;67;24;6;2;3;10;2;1;1;12;3;1;2;1;3;d;140820;18;d;1;5;10;1;0;0;0.2;0.4;0.2;0.4;1
2184;1;527;33;5;4;6;7;1;0;2;13;3;0;3;0;0;4;140819;19;0;1;3;7;0.75;0;0;0;0;0.142857143;0.428571429;0
2185;64;15;63;13;7;10;14;6;0;3;17;2;4;2;1;0;d;140813;25;1;1;4;12;0.5;0;0;0.25;0.25;0.5;0.666666667;0.5
2186;2;251;72;10;9;9;16;0;6;1;21;4;2;4;2;5;0;140823;15;7;2;5;12;0.714285714;0;0;0;0.2;0;0.416666667;0
2187;12;60;60;19;5;11;14;4;0;3;17;4;3;2;3;6;1;140829;9;4;2;6;10;1.5;0.5;0.5;0.166666667;0.333333333;0.2;0.4;0.833333333
2188;1;966;74;10;7;7;9;2;1;0;23;5;1;2;1;2;1;140827;11;0;2;3;7;0.75;0.5;1;0.666666667;1;0.285714286;0.428571429;2.333333333
2189;24;39;41;7;6;8;10;3;2;2;19;3;3;3;2;1;1;140827;11;6;2;6;11;1.2;1;1;0.333333333;0.833333333;0.272727273;0.636363636;1.222222222
2190;4;251;59;9;12;7;17;2;3;2;19;3;5;3;d;6;1;140827;11;0;2;7;12;1.4;0.5;0.5;0.285714286;0.428571429;0.166666667;0.416666667;1.714285714
2191;43;21;33;11;6;4;12;6;2;3;7;1;1;0;3;2;1;140819;19;2;1;5;10;1;1;1;0.4;1;0.6;1;0.666666667
2192;0;999;51;15;12;1;6;2;3;0;17;3;3;0;2;2;2;140817;21;4;1;3;6;1;0;1;0;1;0.166666667;0.666666667;0
2193;4;183;20;7;4;2;7;1;2;1;8;3;2;1;0;2;2;140827;11;0;2;5;8;1.666666667;0;1;0.2;0.6;0.125;0.5;1.6
2194;5;84;37;7;5;8;10;3;2;0;3;0;0;1;1;1;2;140827;11;0;1;5;7;2.5;0;1;0.6;0.8;0.428571429;0.571428571;1.4
2195;30;31;22;12;4;1;9;4;3;0;13;8;1;1;1;1;1;140826;12;1;1;5;9;1.25;1;1;0.6;0.8;0.444444444;0.777777778;1.35
2196;15;46;28;5;1;1;9;3;0;0;14;2;1;1;5;1;1;140826;12;3;2;5;9;1.25;1;1;0.4;0.4;0.333333333;0.333333333;1.2
2197;12;67;26;9;8;2;9;4;2;1;12;3;5;1;2;3;1;140826;12;4;2;5;9;1.25;0.5;1;0.2;0.8;0.444444444;0.777777778;0.45
2198;28;30;18;11;2;2;7;3;1;1;11;8;1;1;4;1;1;140826;12;2;1;5;8;1.666666667;1;1;0.6;0.6;0.375;0.625;1.6
2199;3;312;30;5;4;5;11;1;1;2;12;1;2;1;3;6;1;140826;12;0;2;5;11;0.833333333;0.5;0.5;0.2;0.6;0.090909091;0.363636364;2.2
2200;3;132;10;3;3;0;2;1;1;0;7;2;2;0;k;1;2;140826;12;0;2;3;3;0;0.5;1;0.333333333;0.666666667;0.333333333;0.666666667;1
2201;0;703;17;4;3;3;14;3;2;3;3;1;1;0;1;3;2;140826;12;0;2;7;13;1.166666667;0;1;0.285714286;0.714285714;0.230769231;0.615384615;1.238095238
2202;1;612;15;3;1;3;7;2;1;2;8;1;0;1;0;1;2;140826;12;5;1;6;7;6;0;1;0.166666667;0.666666667;0.285714286;0.714285714;0.583333333
2203;1;507;22;7;3;2;14;5;2;1;8;2;1;1;0;d;1;140826;12;0;2;6;14;0.75;0.5;0.5;0.5;0.5;0.357142857;0.571428571;1.4
2204;5;172;21;4;3;3;11;2;1;2;10;2;2;1;6;0;2;140826;12;6;2;7;11;1.75;0;0.5;0.142857143;0.571428571;0.181818182;0.454545455;0.785714286
2205;1;601;21;4;2;1;12;1;2;1;9;3;0;0;1;6;2;140826;12;0;2;5;9;1.25;0;0.5;0.2;0.4;0.111111111;0.333333333;1.8
2206;0;842;23;3;4;0;7;0;1;0;16;3;3;0;0;5;2;140826;12;0;1;3;7;0.75;0;1;0;0.333333333;0;0.142857143;0
2207;12;82;26;7;5;2;9;4;2;0;17;3;3;2;0;0;1;140826;12;3;1;4;10;0.666666667;1;1;0.25;0.5;0.4;0.6;0.625
2208;22;37;26;7;5;1;10;3;1;0;16;4;4;1;1;1;1;140826;12;2;2;5;9;1.25;1;1;0.6;0.6;0.333333333;0.444444444;1.8
2209;9;96;24;8;7;2;10;3;3;0;9;3;2;2;0;2;1;140826;12;1;1;5;10;1;1;1;0.4;0.6;0.3;0.6;1.333333333
2210;31;28;16;9;1;0;10;7;1;0;6;2;0;0;d;1;1;140826;12;d;1;4;9;0.8;1;1;0.75;0.75;0.555555556;0.666666667;1.35
2211;4;168;31;4;6;3;8;3;2;2;16;0;3;1;d;3;1;140826;12;0;1;6;8;3;1;1;0.5;0.833333333;0.375;0.875;1.333333333
2212;10;74;8;6;0;1;8;6;0;1;0;0;0;0;0;str;1;140826;12;0;1;3;7;0.75;1;1;0.333333333;0.333333333;0.571428571;0.714285714;0.583333333
2213;1;314;24;8;7;2;10;2;3;1;14;6;4;1;d;2;2;140826;12;0;1;3;8;0.6;0;1;0;0.666666667;0.25;0.625;0
2214;3;255;23;13;1;3;8;3;1;2;9;5;0;0;3;0;2;140826;12;0;2;5;8;1.666666667;0;0.5;0;0.6;0.375;0.75;0
2215;1;491;16;6;3;1;10;4;2;0;6;2;1;1;0;0;2;140826;12;4;1;4;7;1.333333333;0;1;0.25;0.5;0.285714286;0.571428571;0.875
2216;5;132;11;6;2;1;8;3;2;1;3;3;0;0;5;1;2;140826;12;5;1;5;8;1.666666667;0;1;0.2;0.8;0.375;0.75;0.533333333
2217;2;361;8;5;2;1;6;3;2;1;2;2;0;0;2;3;2;140826;12;6;2;5;6;5;0;1;0.4;1;0.5;1;0.8
2218;1;636;28;1;4;3;11;0;2;1;12;1;1;1;5;2;2;140826;12;0;1;6;11;1.2;0;1;0;0.333333333;0;0.272727273;0
2219;18;47;34;3;5;9;9;2;1;4;21;1;4;4;3;1;0;140829;9;2;2;6;8;3;0.5;0.5;0.333333333;0.833333333;0.25;0.75;1.333333333
2220;0;999;31;6;2;2;10;1;0;1;13;2;2;0;0;0;3;140824;14;0;2;7;10;2.333333333;0;0.5;0.142857143;0.285714286;0.1;0.2;1.428571429
2221;0;999;40;3;6;3;12;1;0;1;17;1;5;1;6;4;6;140830;8;6;3;5;10;1;0;0;0;0;0.1;0.1;0
2222;2;271;28;6;4;4;10;2;1;1;14;3;2;3;4;2;0;140827;11;5;1;4;6;2;0;0;0.25;0.5;0.166666667;0.333333333;1.5
2223;8;105;25;5;2;4;11;5;1;2;10;0;1;2;4;1;3;140826;12;7;2;5;11;0.833333333;0.5;1;0.4;0.6;0.454545455;0.727272727;0.88
2224;3;232;77;9;12;10;13;4;1;1;19;2;5;4;5;0;1;140814;24;0;1;3;8;0.6;1;1;0.333333333;0.333333333;0.375;0.5;0.888888889
2225;6;107;46;10;8;8;7;0;1;1;15;3;4;4;5;5;5;140816;22;4;1;5;7;2.5;0;0;0;0.2;0;0.285714286;0
2226;1;282;23;6;4;2;8;1;1;1;15;5;3;1;5;2;6;140826;12;0;2;4;8;1;0;0.5;0;0.25;0.125;0.375;0
