cust_id;pref;score
2264;preferenceItemOneTwoThree;66.67
2264;preferenceItemOne;0
2265;preferenceItemOneTwoThree;33.33
2265;preferenceItemOne;11.11
2266;preferenceItemOneTwoThree;33.33
2266;preferenceItemOne;11.11
2267;preferenceItemOneTwoThree;50
2267;preferenceItemOne;33.33
2268;preferenceItemOneTwoThree;83.33
2268;preferenceItemOne;41.67
2269;preferenceItemOneTwoThree;25
2269;preferenceItemOne;0
2270;preferenceItemOneTwoThree;42.86
2270;preferenceItemOne;14.29
2271;preferenceItemOneTwoThree;50
2271;preferenceItemOne;41.67
2272;preferenceItemOneTwoThree;41.67
2272;preferenceItemOne;8.33
2273;preferenceItemOneTwoThree;50
2273;preferenceItemOne;40
2274;preferenceItemOneTwoThree;60
2274;preferenceItemOne;40
2275;preferenceItemOneTwoThree;62.5
2275;preferenceItemOne;25
2276;preferenceItemOneTwoThree;33.33
2276;preferenceItemOne;16.67
2277;preferenceItemOneTwoThree;50
2277;preferenceItemOne;20
2278;preferenceItemOneTwoThree;50
2278;preferenceItemOne;16.67
2279;preferenceItemOneTwoThree;77.78
2279;preferenceItemOne;33.33
2280;preferenceItemOneTwoThree;50
2280;preferenceItemOne;33.33
2281;preferenceItemOneTwoThree;23.08
2281;preferenceItemOne;15.38
2282;preferenceItemOneTwoThree;57.14
2282;preferenceItemOne;0
2283;preferenceItemOneTwoThree;33.33
2283;preferenceItemOne;11.11
2284;preferenceItemOneTwoThree;70
2284;preferenceItemOne;40
2285;preferenceItemOneTwoThree;42.86
2285;preferenceItemOne;28.57
2286;preferenceItemOneTwoThree;66.67
2286;preferenceItemOne;33.33
2287;preferenceItemOneTwoThree;44.44
2287;preferenceItemOne;11.11
2288;preferenceItemOneTwoThree;25
2288;preferenceItemOne;12.5
2289;preferenceItemOneTwoThree;57.14
2289;preferenceItemOne;42.86
2290;preferenceItemOneTwoThree;42.86
2290;preferenceItemOne;14.29
2291;preferenceItemOneTwoThree;71.43
2291;preferenceItemOne;28.57
2292;preferenceItemOneTwoThree;66.67
2292;preferenceItemOne;66.67
2293;preferenceItemOneTwoThree;87.5
2293;preferenceItemOne;37.5
2294;preferenceItemOneTwoThree;50
2294;preferenceItemOne;16.67
2295;preferenceItemOneTwoThree;37.5
2295;preferenceItemOne;12.5
2296;preferenceItemOneTwoThree;50
2296;preferenceItemOne;37.5
2297;preferenceItemOneTwoThree;50
2297;preferenceItemOne;33.33
2298;preferenceItemOneTwoThree;80
2298;preferenceItemOne;20
2299;preferenceItemOneTwoThree;50
2299;preferenceItemOne;16.67
2300;preferenceItemOneTwoThree;33.33
2300;preferenceItemOne;33.33
2301;preferenceItemOneTwoThree;40
2301;preferenceItemOne;20
2302;preferenceItemOneTwoThree;66.67
2302;preferenceItemOne;44.44
2303;preferenceItemOneTwoThree;58.33
2303;preferenceItemOne;25
2304;preferenceItemOneTwoThree;50
2304;preferenceItemOne;12.5
2305;preferenceItemOneTwoThree;54.55
2305;preferenceItemOne;27.27
2306;preferenceItemOneTwoThree;37.5
2306;preferenceItemOne;25
2307;preferenceItemOneTwoThree;33.33
2307;preferenceItemOne;8.33
2308;preferenceItemOneTwoThree;90.91
2308;preferenceItemOne;81.82
2309;preferenceItemOneTwoThree;80
2309;preferenceItemOne;40
2310;preferenceItemOneTwoThree;38.46
2310;preferenceItemOne;11.54
2311;preferenceItemOneTwoThree;35.29
2311;preferenceItemOne;11.76
2312;preferenceItemOneTwoThree;75
2312;preferenceItemOne;29.17
2313;preferenceItemOneTwoThree;48.15
2313;preferenceItemOne;40.74
2314;preferenceItemOneTwoThree;54.55
2314;preferenceItemOne;27.27
2315;preferenceItemOneTwoThree;90
2315;preferenceItemOne;80
2316;preferenceItemOneTwoThree;53.57
2316;preferenceItemOne;28.57
2317;preferenceItemOneTwoThree;65.22
2317;preferenceItemOne;39.13
2318;preferenceItemOneTwoThree;46.15
2318;preferenceItemOne;15.38
2319;preferenceItemOneTwoThree;47.37
2319;preferenceItemOne;18.42
2320;preferenceItemOneTwoThree;70
2320;preferenceItemOne;40
2321;preferenceItemOneTwoThree;23.33
2321;preferenceItemOne;10
2322;preferenceItemOneTwoThree;51.11
2322;preferenceItemOne;13.33
2323;preferenceItemOneTwoThree;54.41
2323;preferenceItemOne;41.18
2324;preferenceItemOneTwoThree;66.67
2324;preferenceItemOne;50
2325;preferenceItemOneTwoThree;57.75
2325;preferenceItemOne;29.58
2326;preferenceItemOneTwoThree;62.07
2326;preferenceItemOne;22.41
2327;preferenceItemOneTwoThree;55.38
2327;preferenceItemOne;32.31
2328;preferenceItemOneTwoThree;50.72
2328;preferenceItemOne;17.39
2329;preferenceItemOneTwoThree;47.22
2329;preferenceItemOne;23.61
2330;preferenceItemOneTwoThree;23.53
2330;preferenceItemOne;17.65
2331;preferenceItemOneTwoThree;42.11
2331;preferenceItemOne;26.32
2332;preferenceItemOneTwoThree;66.67
2332;preferenceItemOne;33.33
2333;preferenceItemOneTwoThree;58.33
2333;preferenceItemOne;33.33
2334;preferenceItemOneTwoThree;76.92
2334;preferenceItemOne;61.54
2335;preferenceItemOneTwoThree;38.89
2335;preferenceItemOne;16.67
2336;preferenceItemOneTwoThree;60
2336;preferenceItemOne;53.33
2337;preferenceItemOneTwoThree;71.43
2337;preferenceItemOne;7.14
2338;preferenceItemOneTwoThree;34.43
2338;preferenceItemOne;17.21
2339;preferenceItemOneTwoThree;46.88
2339;preferenceItemOne;20.31
2340;preferenceItemOneTwoThree;58.7
2340;preferenceItemOne;30.43
2341;preferenceItemOneTwoThree;47.37
2341;preferenceItemOne;39.47
2342;preferenceItemOneTwoThree;65.52
2342;preferenceItemOne;31.03
2343;preferenceItemOneTwoThree;46.15
2343;preferenceItemOne;21.54
2344;preferenceItemOneTwoThree;56.25
2344;preferenceItemOne;37.5
2345;preferenceItemOneTwoThree;43.1
2345;preferenceItemOne;13.79
2346;preferenceItemOneTwoThree;47.62
2346;preferenceItemOne;28.57
2347;preferenceItemOneTwoThree;38.04
2347;preferenceItemOne;14.13
2348;preferenceItemOneTwoThree;45.83
2348;preferenceItemOne;16.67
2349;preferenceItemOneTwoThree;56.25
2349;preferenceItemOne;43.75
2350;preferenceItemOneTwoThree;46.67
2350;preferenceItemOne;26.67
2351;preferenceItemOneTwoThree;48.48
2351;preferenceItemOne;27.27
2352;preferenceItemOneTwoThree;66.67
2352;preferenceItemOne;35.19
2353;preferenceItemOneTwoThree;57.14
2353;preferenceItemOne;47.62
2354;preferenceItemOneTwoThree;71.79
2354;preferenceItemOne;38.46
2355;preferenceItemOneTwoThree;50.7
2355;preferenceItemOne;11.27
2356;preferenceItemOneTwoThree;51.43
2356;preferenceItemOne;28.57
2357;preferenceItemOneTwoThree;45.65
2357;preferenceItemOne;19.57
2358;preferenceItemOneTwoThree;41.94
2358;preferenceItemOne;29.03
2359;preferenceItemOneTwoThree;67.74
2359;preferenceItemOne;35.48
2360;preferenceItemOneTwoThree;52.54
2360;preferenceItemOne;13.56
2361;preferenceItemOneTwoThree;35.19
2361;preferenceItemOne;12.96
2362;preferenceItemOneTwoThree;35
2362;preferenceItemOne;15
2363;preferenceItemOneTwoThree;45.45
2363;preferenceItemOne;18.18
2364;preferenceItemOneTwoThree;32.69
2364;preferenceItemOne;7.69
2365;preferenceItemOneTwoThree;50.94
2365;preferenceItemOne;24.53
2366;preferenceItemOneTwoThree;43.55
2366;preferenceItemOne;16.13
2367;preferenceItemOneTwoThree;50.67
2367;preferenceItemOne;22.67
2368;preferenceItemOneTwoThree;52.63
2368;preferenceItemOne;18.42
2369;preferenceItemOneTwoThree;65.71
2369;preferenceItemOne;37.14
2370;preferenceItemOneTwoThree;46.67
2370;preferenceItemOne;15
2371;preferenceItemOneTwoThree;41.67
2371;preferenceItemOne;30.56
2372;preferenceItemOneTwoThree;31.75
2372;preferenceItemOne;7.94
2373;preferenceItemOneTwoThree;36.59
2373;preferenceItemOne;17.07
2374;preferenceItemOneTwoThree;44.74
2374;preferenceItemOne;21.05
2375;preferenceItemOneTwoThree;54.35
2375;preferenceItemOne;28.26
2376;preferenceItemOneTwoThree;30.95
2376;preferenceItemOne;9.52
2377;preferenceItemOneTwoThree;52.17
2377;preferenceItemOne;13.04
2378;preferenceItemOneTwoThree;39.76
2378;preferenceItemOne;13.25
2379;preferenceItemOneTwoThree;35.29
2379;preferenceItemOne;13.73
2380;preferenceItemOneTwoThree;42.67
2380;preferenceItemOne;10.67
2381;preferenceItemOneTwoThree;50
2381;preferenceItemOne;14.29
2382;preferenceItemOneTwoThree;52.38
2382;preferenceItemOne;11.9
2383;preferenceItemOneTwoThree;45.83
2383;preferenceItemOne;6.25
2384;preferenceItemOneTwoThree;32.56
2384;preferenceItemOne;6.98
2385;preferenceItemOneTwoThree;43.1
2385;preferenceItemOne;13.79
2386;preferenceItemOneTwoThree;37.5
2386;preferenceItemOne;12.5
2387;preferenceItemOneTwoThree;27.82
2387;preferenceItemOne;8.27
2388;preferenceItemOneTwoThree;11.76
2388;preferenceItemOne;0
2389;preferenceItemOneTwoThree;50
2389;preferenceItemOne;31.58
2390;preferenceItemOneTwoThree;29.69
2390;preferenceItemOne;12.5
2391;preferenceItemOneTwoThree;40.68
2391;preferenceItemOne;18.64
2392;preferenceItemOneTwoThree;50
2392;preferenceItemOne;23.33
2393;preferenceItemOneTwoThree;36.84
2393;preferenceItemOne;13.16
2394;preferenceItemOneTwoThree;40
2394;preferenceItemOne;25
2395;preferenceItemOneTwoThree;20.59
2395;preferenceItemOne;5.88
2396;preferenceItemOneTwoThree;70
2396;preferenceItemOne;50
2397;preferenceItemOneTwoThree;33.33
2397;preferenceItemOne;14.29
2398;preferenceItemOneTwoThree;50
2398;preferenceItemOne;21.43
2399;preferenceItemOneTwoThree;39.13
2399;preferenceItemOne;17.39
2400;preferenceItemOneTwoThree;50
2400;preferenceItemOne;15
2401;preferenceItemOneTwoThree;33.33
2401;preferenceItemOne;17.78
2402;preferenceItemOneTwoThree;32.61
2402;preferenceItemOne;15.22
2403;preferenceItemOneTwoThree;57.58
2403;preferenceItemOne;33.33
2404;preferenceItemOneTwoThree;52.27
2404;preferenceItemOne;27.27
2405;preferenceItemOneTwoThree;51.43
2405;preferenceItemOne;31.43
2406;preferenceItemOneTwoThree;68.97
2406;preferenceItemOne;44.83
2407;preferenceItemOneTwoThree;27.27
2407;preferenceItemOne;6.82
2408;preferenceItemOneTwoThree;70.83
2408;preferenceItemOne;41.67
2409;preferenceItemOneTwoThree;36.36
2409;preferenceItemOne;9.09
2410;preferenceItemOneTwoThree;25.93
2410;preferenceItemOne;14.81
2411;preferenceItemOneTwoThree;40
2411;preferenceItemOne;13.33
2412;preferenceItemOneTwoThree;27.78
2412;preferenceItemOne;16.67
2413;preferenceItemOneTwoThree;65
2413;preferenceItemOne;40
2414;preferenceItemOneTwoThree;34.62
2414;preferenceItemOne;19.23
2415;preferenceItemOneTwoThree;60
2415;preferenceItemOne;60
2416;preferenceItemOneTwoThree;25.93
2416;preferenceItemOne;7.41
2417;preferenceItemOneTwoThree;71.43
2417;preferenceItemOne;28.57
2418;preferenceItemOneTwoThree;57.89
2418;preferenceItemOne;31.58
2419;preferenceItemOneTwoThree;35
2419;preferenceItemOne;10
2420;preferenceItemOneTwoThree;54.55
2420;preferenceItemOne;27.27
2421;preferenceItemOneTwoThree;70.27
2421;preferenceItemOne;51.35
2422;preferenceItemOneTwoThree;28
2422;preferenceItemOne;4
2423;preferenceItemOneTwoThree;44.44
2423;preferenceItemOne;7.41
2424;preferenceItemOneTwoThree;69.57
2424;preferenceItemOne;34.78
2425;preferenceItemOneTwoThree;50
2425;preferenceItemOne;18.18
2426;preferenceItemOneTwoThree;40
2426;preferenceItemOne;15
2427;preferenceItemOneTwoThree;76.92
2427;preferenceItemOne;53.85
2428;preferenceItemOneTwoThree;84.21
2428;preferenceItemOne;57.89
2429;preferenceItemOneTwoThree;55.56
2429;preferenceItemOne;18.52
2430;preferenceItemOneTwoThree;56.76
2430;preferenceItemOne;24.32
2431;preferenceItemOneTwoThree;57.58
2431;preferenceItemOne;18.18
2432;preferenceItemOneTwoThree;42.5
2432;preferenceItemOne;22.5
2433;preferenceItemOneTwoThree;31.82
2433;preferenceItemOne;27.27
2434;preferenceItemOneTwoThree;44.74
2434;preferenceItemOne;21.05
2435;preferenceItemOneTwoThree;43.9
2435;preferenceItemOne;26.83
2436;preferenceItemOneTwoThree;34.21
2436;preferenceItemOne;13.16
2437;preferenceItemOneTwoThree;40
2437;preferenceItemOne;30
2438;preferenceItemOneTwoThree;48.78
2438;preferenceItemOne;17.07
2439;preferenceItemOneTwoThree;45.31
2439;preferenceItemOne;17.19
2440;preferenceItemOneTwoThree;34.15
2440;preferenceItemOne;7.32
2441;preferenceItemOneTwoThree;36.36
2441;preferenceItemOne;7.95
2442;preferenceItemOneTwoThree;27.27
2442;preferenceItemOne;6.82
2443;preferenceItemOneTwoThree;41.94
2443;preferenceItemOne;12.9
2444;preferenceItemOneTwoThree;60
2444;preferenceItemOne;31.11
2445;preferenceItemOneTwoThree;26.24
2445;preferenceItemOne;7.09
2446;preferenceItemOneTwoThree;36.47
2446;preferenceItemOne;10.59
2447;preferenceItemOneTwoThree;32.48
2447;preferenceItemOne;9.55
2448;preferenceItemOneTwoThree;43.33
2448;preferenceItemOne;23.33
2449;preferenceItemOneTwoThree;47.22
2449;preferenceItemOne;16.67
2450;preferenceItemOneTwoThree;39.02
2450;preferenceItemOne;7.32
2451;preferenceItemOneTwoThree;40.74
2451;preferenceItemOne;14.81
2452;preferenceItemOneTwoThree;92.86
2452;preferenceItemOne;50
2453;preferenceItemOneTwoThree;29.63
2453;preferenceItemOne;3.7
2454;preferenceItemOneTwoThree;22.22
2454;preferenceItemOne;7.78
2455;preferenceItemOneTwoThree;30
2455;preferenceItemOne;0
2456;preferenceItemOneTwoThree;50
2456;preferenceItemOne;16.67
2457;preferenceItemOneTwoThree;50
2457;preferenceItemOne;50
2458;preferenceItemOneTwoThree;60
2458;preferenceItemOne;20
2459;preferenceItemOneTwoThree;44.44
2459;preferenceItemOne;11.11
2460;preferenceItemOneTwoThree;12.5
2460;preferenceItemOne;6.25
2461;preferenceItemOneTwoThree;16.67
2461;preferenceItemOne;16.67
2462;preferenceItemOneTwoThree;33.33
2462;preferenceItemOne;0
2463;preferenceItemOneTwoThree;50
2463;preferenceItemOne;27.78
2464;preferenceItemOneTwoThree;55
2464;preferenceItemOne;10
2465;preferenceItemOneTwoThree;18.18
2465;preferenceItemOne;15.15
2466;preferenceItemOneTwoThree;77.78
2466;preferenceItemOne;22.22
2467;preferenceItemOneTwoThree;33.33
2467;preferenceItemOne;19.05
2468;preferenceItemOneTwoThree;50
2468;preferenceItemOne;25
2469;preferenceItemOneTwoThree;36.36
2469;preferenceItemOne;13.64
2470;preferenceItemOneTwoThree;35.29
2470;preferenceItemOne;23.53
2471;preferenceItemOneTwoThree;35.71
2471;preferenceItemOne;21.43
2472;preferenceItemOneTwoThree;50
2472;preferenceItemOne;8.33
2473;preferenceItemOneTwoThree;38.1
2473;preferenceItemOne;11.11
2474;preferenceItemOneTwoThree;42.86
2474;preferenceItemOne;14.29
2475;preferenceItemOneTwoThree;50
2475;preferenceItemOne;33.33
2476;preferenceItemOneTwoThree;37.5
2476;preferenceItemOne;18.75
2477;preferenceItemOneTwoThree;34.85
2477;preferenceItemOne;18.18
2478;preferenceItemOneTwoThree;51.35
2478;preferenceItemOne;24.32
2479;preferenceItemOneTwoThree;30
2479;preferenceItemOne;8.75
2480;preferenceItemOneTwoThree;51.72
2480;preferenceItemOne;13.79
2481;preferenceItemOneTwoThree;51.61
2481;preferenceItemOne;25.81
2482;preferenceItemOneTwoThree;35.48
2482;preferenceItemOne;9.68
2483;preferenceItemOneTwoThree;32
2483;preferenceItemOne;8
2484;preferenceItemOneTwoThree;38.78
2484;preferenceItemOne;10.2
2485;preferenceItemOneTwoThree;47.62
2485;preferenceItemOne;20.63
2486;preferenceItemOneTwoThree;20.31
2486;preferenceItemOne;9.38
2487;preferenceItemOneTwoThree;66.67
2487;preferenceItemOne;37.5
2488;preferenceItemOneTwoThree;58.33
2488;preferenceItemOne;31.67
2489;preferenceItemOneTwoThree;53.06
2489;preferenceItemOne;30.61
2490;preferenceItemOneTwoThree;33.93
2490;preferenceItemOne;10.71
2491;preferenceItemOneTwoThree;50
2491;preferenceItemOne;26.92
2492;preferenceItemOneTwoThree;36.84
2492;preferenceItemOne;8.77
2493;preferenceItemOneTwoThree;28.85
2493;preferenceItemOne;21.15
2494;preferenceItemOneTwoThree;29.09
2494;preferenceItemOne;9.09
2495;preferenceItemOneTwoThree;47.5
2495;preferenceItemOne;22.5
2496;preferenceItemOneTwoThree;46.15
2496;preferenceItemOne;28.21
2497;preferenceItemOneTwoThree;57.89
2497;preferenceItemOne;42.11
2498;preferenceItemOneTwoThree;57.14
2498;preferenceItemOne;28.57
2499;preferenceItemOneTwoThree;29.17
2499;preferenceItemOne;4.17
2500;preferenceItemOneTwoThree;35
2500;preferenceItemOne;15
2501;preferenceItemOneTwoThree;55.56
2501;preferenceItemOne;18.52
2502;preferenceItemOneTwoThree;50
2502;preferenceItemOne;23.33
2503;preferenceItemOneTwoThree;42.86
2503;preferenceItemOne;28.57
2504;preferenceItemOneTwoThree;47.22
2504;preferenceItemOne;16.67
2505;preferenceItemOneTwoThree;35.48
2505;preferenceItemOne;9.68
2506;preferenceItemOneTwoThree;22.99
2506;preferenceItemOne;5.75
2507;preferenceItemOneTwoThree;50
2507;preferenceItemOne;21.43
2508;preferenceItemOneTwoThree;42.5
2508;preferenceItemOne;10
2509;preferenceItemOneTwoThree;62.5
2509;preferenceItemOne;31.25
2510;preferenceItemOneTwoThree;24
2510;preferenceItemOne;6
2511;preferenceItemOneTwoThree;28.07
2511;preferenceItemOne;12.28
2512;preferenceItemOneTwoThree;42.37
2512;preferenceItemOne;18.64
2513;preferenceItemOneTwoThree;52.83
2513;preferenceItemOne;18.87
2514;preferenceItemOneTwoThree;50
2514;preferenceItemOne;21.88
2515;preferenceItemOneTwoThree;55.56
2515;preferenceItemOne;33.33
2516;preferenceItemOneTwoThree;34.52
2516;preferenceItemOne;7.14
2517;preferenceItemOneTwoThree;71.05
2517;preferenceItemOne;50
2518;preferenceItemOneTwoThree;53.66
2518;preferenceItemOne;24.39
2519;preferenceItemOneTwoThree;69.57
2519;preferenceItemOne;43.48
2520;preferenceItemOneTwoThree;67.74
2520;preferenceItemOne;48.39
2521;preferenceItemOneTwoThree;33.33
2521;preferenceItemOne;15.56
2522;preferenceItemOneTwoThree;53.33
2522;preferenceItemOne;20
2523;preferenceItemOneTwoThree;33.33
2523;preferenceItemOne;22.22
2524;preferenceItemOneTwoThree;36.36
2524;preferenceItemOne;9.09
2525;preferenceItemOneTwoThree;50
2525;preferenceItemOne;16.67
2526;preferenceItemOneTwoThree;7.69
2526;preferenceItemOne;0
2527;preferenceItemOneTwoThree;75
2527;preferenceItemOne;25
2528;preferenceItemOneTwoThree;44.44
2528;preferenceItemOne;0
2529;preferenceItemOneTwoThree;50
2529;preferenceItemOne;16.67
2530;preferenceItemOneTwoThree;9.09
2530;preferenceItemOne;9.09
2531;preferenceItemOneTwoThree;33.33
2531;preferenceItemOne;0
2532;preferenceItemOneTwoThree;66.67
2532;preferenceItemOne;33.33
2533;preferenceItemOneTwoThree;33.33
2533;preferenceItemOne;33.33
2534;preferenceItemOneTwoThree;66.67
2534;preferenceItemOne;55.56
2535;preferenceItemOneTwoThree;36.36
2535;preferenceItemOne;9.09
2536;preferenceItemOneTwoThree;37.5
2536;preferenceItemOne;25
2537;preferenceItemOneTwoThree;57.14
2537;preferenceItemOne;42.86
2538;preferenceItemOneTwoThree;44.44
2538;preferenceItemOne;11.11
2539;preferenceItemOneTwoThree;40
2539;preferenceItemOne;0
2540;preferenceItemOneTwoThree;57.14
2540;preferenceItemOne;42.86
2541;preferenceItemOneTwoThree;60
2541;preferenceItemOne;60
2542;preferenceItemOneTwoThree;23.08
2542;preferenceItemOne;7.69
2543;preferenceItemOneTwoThree;66.67
2543;preferenceItemOne;0
2544;preferenceItemOneTwoThree;36.84
2544;preferenceItemOne;5.26
2545;preferenceItemOneTwoThree;87.5
2545;preferenceItemOne;37.5
2546;preferenceItemOneTwoThree;25
2546;preferenceItemOne;0
2547;preferenceItemOneTwoThree;71.43
2547;preferenceItemOne;42.86
2548;preferenceItemOneTwoThree;66.67
2548;preferenceItemOne;44.44
2549;preferenceItemOneTwoThree;54.55
2549;preferenceItemOne;27.27
2550;preferenceItemOneTwoThree;55.56
2550;preferenceItemOne;11.11
2551;preferenceItemOneTwoThree;57.14
2551;preferenceItemOne;14.29
2552;preferenceItemOneTwoThree;21.43
2552;preferenceItemOne;0
2553;preferenceItemOneTwoThree;70
2553;preferenceItemOne;40
2554;preferenceItemOneTwoThree;36.36
